Country Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,1413.929878,1403.474153,1242.295008,1434.53603,1582.760215,1662.336609,1687.156546,1508.879264,1646.133858,1655.616512,1863.634936,2282.228998,2981.54067,3752.669507,4518.1116,5887.90926,7242.605261,5712.305083,6695.109258,8033.914436,8380.985908,8847.60963,8307.761854,6567.162084,6256.967276,6926.025407,7100.73605,7214.186607,6854.838717,
Togo,,117.6864732,131.8810206,151.1648415,197.5221823,217.4415773,220.2221072,244.391859,271.1951239,284.7155768,344.2384127,270.154176,212.5251911,192.814947,176.9041642,188.4548041,259.8113989,300.6371876,329.7116558,316.2309591,377.4018255,357.8370988,373.1716909,257.0580535,190.1675791,250.6691271,287.100651,288.1290845,294.602138,292.0492708,267.7042551,259.3424733,292.8033636,345.2321103,368.3554896,358.896624,369.4308612,387.798099,463.6628211,452.1921585,443.7152522,489.0794463,423.4400744,496.2534418,530.481039,497.6184376,698.3349436,723.2450641,809.5873793,813.4577178,798.7421149,
Thailand,,178.5767646,191.5786059,249.5102182,309.4980178,326.4380001,362.1443828,411.9492984,487.6019816,540.4744017,616.7418883,644.2921634,660.9315173,713.857165,722.5357458,650.9522473,704.4952849,815.5758828,983.2167684,1138.932942,1304.054055,1481.546109,1653.60598,1900.079668,2130.261351,2417.445398,2542.80338,1988.422172,1414.753874,1598.407915,1579.355611,1463.096098,1644.715939,1859.039988,2104.112135,2282.366256,2683.59551,3196.545801,3450.377408,3345.171154,4023.213121,4387.253033,4526.002852,4651.931645,4528.772142,4456.378206,4627.542118,5105.209759,5588.77519,6084.419972,5721.498851,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.1290156,316.1851031,445.1774156,621.5166026,851.7848273,754.2796917,780.2449039,897.2583431,1052.052746,1142.498442,1193.762987,1048.310584,858.8727357,916.201835,897.390376,903.9795265,847.6648175,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.5087346,398.5858707,238.5092048,262.4277076,455.6232604,649.1312765,755.9417317,713.406473,760.0598326,1404.877063,1929.314963,2691.428608,2717.178424,3082.241564,,,,,,,4863.409575,5560.278402,,
Latin America & the Caribbean (IDA & IBRD countries),524.9814016,577.1391894,630.1611442,811.6332335,1015.503096,1036.72807,1120.033964,1205.132727,1323.465,1500.103474,1755.321173,2002.433722,1785.760844,1486.837435,1466.84058,1496.994591,1502.710086,1552.468131,1726.172522,1744.205434,1994.186174,2176.241962,2361.582913,2718.312551,3148.066138,3286.230247,3528.969749,3799.56866,3731.726937,3248.784928,3538.79904,3408.263089,2964.545203,2934.420859,3317.533611,3958.063234,4623.524481,5472.724113,6297.429752,5824.193453,7090.57064,7866.031185,7784.611997,7950.374491,7999.37055,6737.477666,6461.908469,7149.240313,6829.226357,6689.215054,5512.965733,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.9793335,,,,,,,,,,,,1276.452313,1208.076379,1221.684122,893.5590086,1376.713588,1605.333228,
Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,943.9022008,979.689664,1148.617792,1288.625834,1351.45493,1401.3507,1466.625579,1472.123139,1514.188256,1480.931593,1566.711655,1821.361602,2045.838348,2354.557325,2921.26079,3503.504427,3516.706,3926.881967,3717.307566,3975.872359,3621.282396,3519.183865,3198.798258,3222.157238,3045.611529,2761.85662,2817.698817,2553.97195,
Tonga,,,,,,,,,,,,669.0993391,660.7616499,632.2222911,666.7419386,626.0392638,717.7445658,847.0869953,1134.880649,1093.368149,1148.456392,1329.985175,1364.71633,1376.448908,1990.07398,2031.91835,2171.990328,2108.761257,1889.877249,1946.481541,1940.217309,1690.454593,1731.032192,1876.214373,2131.273271,2368.164215,2695.181528,2684.748619,3080.990413,2817.046972,3259.311012,-275.0151972,-260.6117893,-645.7770582,-802.0570878,-924.6554196,-688.991204,-563.598686,-675.3119204,-381.6563296,3925.932281,
South Asia (IDA & IBRD),106.807299,112.9352965,114.2543194,126.5774284,149.1437861,153.9445343,146.7773542,164.5044307,183.7303377,201.2714783,238.4631773,245.0441254,245.5949161,254.9807151,246.9028431,260.6259302,270.8753226,293.0141065,308.0124218,302.3856842,317.0661832,275.0861964,285.7104157,278.6315618,310.475163,337.4864018,362.5584186,372.3808838,371.840262,390.4825677,400.5470018,403.4449091,416.383678,478.5893996,543.4134554,609.5095874,680.6226255,841.6288073,832.9997158,918.3917173,1101.340804,1198.945163,1198.992967,1216.313776,1318.519716,1371.454246,1459.064197,1659.251147,1678.377153,1749.980005,1627.498925,
Sub-Saharan Africa (IDA & IBRD countries),,159.6120139,175.7939556,219.2250376,269.7110683,290.1125411,305.9334282,315.2807035,346.1574922,381.5872424,500.0196406,776.7714795,691.4124249,577.2097123,484.6359582,431.93145,430.2732799,465.4641151,476.8494342,448.417474,492.3066014,500.4456698,496.0212888,469.3470256,446.7675508,507.5720725,511.9420107,522.9097874,499.4701184,495.449054,491.6687733,462.0599229,490.9835153,603.1149328,721.8791342,819.6056384,949.1141353,1042.975942,1108.798844,1110.422716,1238.318803,1332.841419,1369.684678,1439.183602,1482.931471,1370.416418,1254.978403,1282.816571,1304.765295,1321.470448,1206.448077,
Trinidad and Tobago,693.2461249,742.8805615,870.4689164,1039.876571,1130.662617,1656.721453,1574.969623,2044.803953,2507.572608,2509.595361,3567.351674,4186.484286,5978.067858,5426.439368,5149.762056,4662.237108,3064.612626,2689.89385,2685.096212,2307.633468,2706.515552,3050.949267,3101.927136,2681.581211,2833.522275,3149.187781,3147.66406,3333.568735,3739.651438,4042.693725,4497.84751,5185.167988,5239.011819,6226.310869,7903.078437,8674.097183,9545.973684,11810.12504,15755.99053,10060.31794,11570.38018,11794.9233,11822.73472,13633.42984,15081.26321,15074.45194,13277.06502,13307.88117,13190.89063,13558.88924,13035.71954,
Tunisia,251.6498964,291.3410336,380.2985188,445.9546002,551.1904492,659.402744,667.5757012,722.3051808,834.6296927,931.1653545,1110.514941,1016.944856,962.4772059,964.7631923,923.0852672,897.9343038,962.7518876,1006.633051,1043.254071,1016.595321,1239.080041,1289.569804,1365.386324,1235.844407,1314.795525,1493.57756,1587.661717,1707.025089,1797.936215,1871.225799,1706.721872,1775.578486,1835.549315,2179.837125,2441.79897,2444.498508,2571.538732,2851.892765,3121.004869,3104.296676,3316.311508,3380.33436,3269.827707,3441.061225,3753.280491,3572.927672,3552.650778,3406.551063,3456.003479,3333.115308,3357.812021,
Turkey,418.6596347,388.4179839,476.2670201,588.1312998,790.241779,962.2052458,1077.71581,1207.621919,1309.996202,1745.040625,1303.271757,1310.736952,1161.557524,1083.932115,1030.319633,1133.384919,1250.76319,1387.441949,1404.153918,1657.078579,2323.194459,2264.596719,2359.073788,2657.463816,1845.318502,2389.310523,2531.375992,2615.950515,3762.242119,3398.719004,3589.962766,2510.847038,2955.192367,3871.674562,5023.979424,6199.84055,6753.331856,8177.417931,9125.575314,7505.625779,9004.891917,9635.985817,9965.518303,10696.79603,10263.80323,9257.881762,9130.461721,8834.048924,7984.195347,7581.142244,7137.44775,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,,,,,,,164.948135,139.2946282,128.1018465,145.5551753,127.4400976,112.2047139,118.9152508,135.8903279,169.1181498,199.9470827,320.8193789,328.8927298,340.9773811,335.5873072,349.7347525,366.1321762,392.9711383,424.9366831,426.9798648,478.4521319,592.1476321,579.0813747,593.527305,598.9219634,628.6309281,746.3769467,822.5377476,781.6239011,803.8573019,849.9033137,910.0300369,979.3829839,930.7425043,
Uganda,,,,,,,,,,,43.30075453,53.86750659,95.70396997,113.4826489,200.6493601,193.9182121,200.1268155,332.3808689,332.0023288,252.0224126,183.9804103,128.2850924,97.79683853,119.221081,147.8988687,206.1480862,212.136001,220.2620742,226.0860836,210.9119052,208.5083098,186.7694327,189.5050063,179.5180843,223.6334829,256.3907612,270.8515065,301.4064559,348.8908437,635.7430029,650.2476095,634.402559,561.4704815,586.7430767,655.8914997,643.6652811,554.9412193,573.3796034,631.0635556,661.9929043,698.4076711,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,731.2074198,681.4733902,781.5669245,653.4001189,490.6092977,491.6133678,614.0883056,695.9240891,827.6675302,1101.463962,1501.705131,1890.674922,2579.460647,3271.667846,2041.649827,2463.059519,2943.97108,3396.133152,3519.415151,2648.782218,1934.615088,1910.711475,2344.737005,2731.745559,3234.690194,3297.048651,
Upper middle income,210.6558816,225.4144083,249.0766221,313.9580153,374.2222199,399.2513224,410.7125305,445.5709523,467.0179687,540.8768083,599.066946,652.7796273,608.3195017,566.720448,586.2485126,607.9676125,617.3906141,642.4568768,710.3351909,752.105878,894.514242,949.8579033,1032.155384,1127.125914,1248.612463,1375.825872,1506.942206,1599.932717,1569.930236,1467.198725,1603.694211,1600.670154,1605.999108,1776.639254,2101.615594,2485.999146,2938.797707,3642.58736,4333.150046,4183.558602,4948.060692,5787.890299,6190.310782,6568.302487,6752.426558,6305.557002,6220.394259,6852.403982,7199.150712,7243.069953,6870.366675,
Uruguay,,914.9837248,707.6201156,1200.850605,1318.35913,1114.978948,1158.309111,1299.311233,1540.470085,2249.17221,3041.326043,3411.102844,2773.156016,1477.390362,1370.548978,1317.007824,1667.348947,2093.746534,2325.800767,2367.502204,2610.283966,3165.212696,3623.734145,4222.586119,4876.520342,5307.348511,5612.502709,6545.927146,6883.085325,6502.833625,6193.970725,5674.626519,3739.37122,3139.938801,3553.690561,4586.30812,5196.376666,6211.061885,7949.215654,8231.477994,10269.44894,12264.95395,12426.63243,14319.40105,14000.11906,13224.26168,14174.21064,15690.73982,15678.74192,14956.07532,12950.02837,
United States,4550.776382,4859.42502,5310.009069,5883.019129,6132.734922,6543.702963,7219.076693,7959.907978,8904.716658,9531.042415,10128.45919,11446.98618,12068.39554,12758.24502,14275.5499,15152.45614,15825.81721,16735.8107,18178.757,19113.35005,19866.0408,20248.42342,21147.65945,21824.13399,23047.13413,24102.11815,25320.43349,26815.49977,28286.7837,29588.94365,31193.6448,31889.46624,32523.74663,33630.05407,35545.71904,37533.59939,39719.41001,40540.36972,40186.18626,39144.5704,41135.55397,42651.26023,44745.26671,45708.59663,47644.67121,49061.32097,49536.22417,51448.03274,53793.35958,55402.34485,53271.90445,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.6620654,616.3859013,427.4639886,316.1024113,273.3187018,278.444289,342.2056201,411.9545789,438.6440351,626.2974614,787.1713318,929.6765226,1406.615243,1605.289456,1791.786402,1940.496985,2185.610519,2372.841921,2319.035783,1610.246579,1264.702393,1469.887646,1349.902109,
St. Vincent and the Grenadines,,,,,,,,,,,775.8828747,959.5681407,1043.318752,1122.435234,1228.470035,1316.017797,1396.269984,1562.091752,1718.975381,1875.163103,2053.186462,2181.769717,2420.642592,2488.009279,2488.294592,2725.335252,2885.526051,2994.000717,3205.86661,3293.768462,3371.16853,3655.715443,3913.58235,4011.612776,4277.693329,4501.547795,5035.326034,5618.378561,5627.85718,5401.52732,5236.47963,5006.557501,5126.546778,5341.702779,5169.650666,5616.050838,5796.605122,5915.906873,6062.089732,6093.852891,6023.194164,
"Venezuela, RB",807.4557721,844.6470634,908.5176293,1031.583245,1218.645089,1479.544642,1676.671405,1959.843892,2030.964394,1932.536153,2414.766563,2918.008303,3068.776578,2866.91171,2469.110206,2635.373412,2565.833173,1913.057391,2426.927236,1547.160893,1734.206092,2005.317339,2221.091294,2106.990967,1952.550999,2604.272734,2222.783571,2728.219043,2902.888243,3062.316408,3644.040988,3777.879692,2667.823448,2303.722821,3118.703239,4107.395252,5289.245022,6911.842673,9537.782184,9429.298428,11012.17078,8335.166871,9717.462382,9100.724152,10781.75459,,,,,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,89.67691163,81.11977276,122.5799731,124.3208176,164.1377921,202.1267348,259.6730047,301.3041133,321.6127317,320.8236716,327.6141892,338.9896494,350.5880529,368.3632936,403.0652236,433.3631476,531.8311001,597.5051811,698.5608334,872.7101461,925.8040913,1011.251702,1158.708256,1338.453556,1476.688632,1603.274378,1647.157216,1726.413745,1854.111546,2030.387329,2149.784832,2230.486439,
Vanuatu,,,,,,,,,,,814.9941523,745.9018608,696.3171268,739.0390562,908.4730265,831.7094876,812.756611,779.4660867,909.2761264,937.8662643,1035.728169,1052.73271,1031.945968,962.7044412,1066.797722,1120.45604,1190.036661,1239.31331,1289.632263,1310.78345,1253.876798,1215.758498,1170.263311,1358.806058,1530.138495,1591.714312,1771.885797,2023.906594,2370.674148,2216.029792,2433.099032,2757.090964,2527.917449,2622.527385,2680.861926,2458.69861,2570.486251,2751.7729,2883.655582,3034.744496,2849.739761,
World,694.8980622,749.8461664,848.0889234,1011.544915,1115.97946,1219.527178,1299.347371,1439.545013,1670.490001,1861.098591,2039.471952,2088.548564,2045.81975,2038.962722,2091.688155,2160.591262,2519.747096,2808.799752,3111.712617,3172.290735,3501.112915,3628.963343,3843.120967,3835.01827,4077.006262,4477.948371,4533.727788,4477.055014,4443.13947,4548.33223,4629.604204,4565.318512,4708.505304,5258.691667,5890.422832,6332.678047,6868.054944,7725.998045,8398.682771,8033.784292,8768.71781,9618.806328,8641.971817,8762.491264,8928.49286,8366.63109,8386.543505,8831.332757,9203.401656,9235.683337,8767.399212,
Samoa,,,,,,,,,,,,,511.90903,472.6589318,419.7832285,355.4297999,377.3858048,426.7665982,476.1002393,431.2564382,454.6612673,443.6412653,,,,,,,,,,,1331.916463,1541.62219,1910.966386,2091.654221,2277.303584,2591.311797,2791.991035,2674.079494,3042.62272,3332.543981,3435.131529,3444.458538,3330.93097,3496.781561,3524.733154,3632.386094,3575.241565,3658.234165,3465.005406,
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,390.7224672,383.6302718,427.0881092,325.3938575,204.9867083,187.901856,239.4136658,288.6509707,289.6695219,302.3264368,328.3883065,361.2431393,385.7386765,401.7127643,436.6354976,483.9269485,573.4538268,671.5919782,799.8143046,856.2854691,992.6266548,1031.554027,1183.496256,1367.846984,1422.192208,1470.154415,1095.666052,916.3022478,720.0052377,,,
South Africa,,753.1145897,764.5879476,1029.095462,1242.747154,1218.882559,1114.827419,1194.422756,1341.293782,1578.560931,2159.118469,2187.046586,1931.56377,2108.254195,1886.702436,1326.494521,1477.875963,1953.470017,2073.933997,2123.974199,2438.694208,2609.113061,2818.171721,3060.952413,3133.347009,3449.388557,3209.783954,3284.101945,2918.380182,2847.994892,2810.428072,2434.345341,2321.425005,3536.498079,4541.536324,5089.222473,5254.723746,5547.648195,4976.156655,5369.654152,6650.301317,7150.600301,6706.953961,6065.576136,5717.669087,5187.995193,4714.107876,5494.922493,5738.136479,5430.342001,4548.301112,
Zambia,,272.3021359,293.3210172,280.0569924,418.2489732,367.0633056,356.5147502,334.7033123,374.7774125,405.4448997,460.1640891,510.8205373,490.1482933,374.0392938,290.2360844,224.2733245,124.5079538,177.1450459,298.7139405,311.3271852,251.5177443,269.4742147,252.7948324,268.8401891,301.4278043,297.5405207,275.051695,326.5594653,253.4962455,249.7945793,246.3247739,282.9287953,279.2965762,308.7830745,366.7940189,475.3468551,670.1286612,680.5964292,936.9664989,836.7108116,987.8691589,1178.109753,1344.786083,1410.441022,1376.59121,1049.760955,988.7266592,1142.816247,1147.267527,995.8606761,712.7417932,
Zimbabwe,,374.3094952,447.7325156,531.8749742,616.9771445,653.4285222,619.4666753,598.9782783,584.4053477,671.6891671,832.9190935,983.5768385,998.5452657,883.4392636,697.7668533,595.5969666,627.8728186,653.8047668,727.6674786,754.2965052,777.6330266,740.7401774,557.2856493,535.8270927,539.2836091,539.4395049,651.3523327,633.2482565,454.9945331,496.5170408,469.3360737,480.9034251,436.4681808,368.1987267,360.2779535,349.9135676,297.1727882,279.4872427,207.1502768,639.6498223,792.6248188,901.1015541,1097.785923,1246.182754,1231.528708,1250.633016,1258.438222,1050.55825,1063.679549,1129.442397,940.3719469,
